,txt
531,"예, 2017 년 11 월 30 일, 2017 년 11 월 30 일 목요일 오후 2시 44 분에 나는 Cancer Savings Bank에 전화했습니다.저는 재무 연구 팀의 책임자입니다 .73,8491은 기존 대출을 받았으며 우리는 최대 5 천만 원을 모금 할 것입니다.이자율은 약 7.8 % 약 1.9 %입니다. 오후 6시 이전에 모든 것이 완료되지 않고 일부가 발생하면 Co., Ltd.의 상대 저축 은행에서 모든 책임을지고 대출 지불이 거부되는 경우, 나는 대출을 받고 고객에게 5 천만 원 송금을 할 것입니다.우리는이 부분을 약속 할 수 있습니다. 그것은 누군가의 잘못보다는 대신 서로 더 나은 방향으로 그것을하는 가장 좋은 방법이라고 생각했기 때문에 그 부분을 제안하지 않았다고 제안했습니다.지금 느낄 수 있다고 생각하십시오.죄송합니다."
533,"당신의 이름의 은행 계좌가 대포 계정으로 개설되어 그것을 사용한다는 것을 알고 있는지 몰랐습니다.약 1 억 2 천만 원의 화재입니다. 나는 당신을 부를 것입니다. 이와 같은 것이 있습니다.Namyong 지역입니다.나는 그것을 Nammyeong 역에 전달할 것입니다. 어떻게 될 수 있습니까?작업을 볼 때 모니터링에 갈 것입니다. CCTV를 통해 모니터링을 준비하는 방법은 택시를 타고 옮기는 것이 더 낫다고 생각합니다.나는 방문자의 데이터가되었습니다.나는 당신의 데이터를 사용했는데, 당신이 임의로 그것을 할 것이라면, 당신은 왜 조사 할 것인가? 편의를보고 있는데, 당신의 일을 충실하게보고 있다고 말하고 있습니다.이겼다.오류 범위없이 상사를 만나면 종이 백에 먼저 배치됩니다. 문서를 보여주고 받으면 가능한 빨리 반환하십시오."
534,"네, 당신을 봅니다.예 Hello Jung Woo -jun.in 오늘, 우리는 복제 된 제품을 시도해야합니다. 그리고 복제품이 있다고 말하면, 당신은 선택의 여지가없고 정보를 그대로 누출하고 악의적 인 코드가있을 수 있습니다.. 나는 내가 나와 진짜 연락을했는지 확인할 것입니다. 이로 확인하겠습니다. 응용 프로그램 검색 창을 검색하면 영어로 QS를 검색 할 수 있습니다. ID 번호가 있으므로10 석의 좌석, 나는 그것을 혼자 시도해보십시오. 한 번 말해주십시오. 그러나 이제는 휴대 전화 보안 점검 때문에 원격으로 말해 주셨습니다. 우리는 우리가 트릭에 대한 절차가 될 것이라고 말 했습니까?.우리는 Team Viewer라는 응용 프로그램을 실행했으며 번호로 보내라고 말하지 않았습니다.나는 개인 계정입니다.나는 지금 조사되고 싶지 않다. 나는 지금 특별한 검사 과정에서 불안하다. 내 아기를 볼 수있다."
535,"배송 문의를 보내주세요.친구를 추가하고 배송 문의로 보내십시오. 해외에서 배달되기 때문에 그것이 무엇인지 모르겠습니다. 그래서 나는 그것이 무엇인지 알고 있습니다. 확인할 것이 없지만 문의 할 수있는 부분은 아닙니다.개인 정보 보호 .okay mall 내가 들었던 것을 모르겠습니다.당신이 Yeah의 회원이 아니라면, 나는 당신 이이 회원들과 단순히 그것을 보도록 도와 줄 것입니다. 나는 상점이 없으므로, 나는 그것을 구매하지 않거나 지금 취소를 취소 할 수있을 것입니다.쉽게 확인하고 지불 한 품목을 확인할 수 있습니다.카카 토크를 확인하십시오. 개의 씨발은 빌어 먹을 놈들에게 정말 화가났다. 나는 정말로 화가 난다.'검색 결과가 있습니까? 010 연락처가있는 친구 추가 010 몇 번이나 0105857에서 모두 놓쳤습니다. 5857의 전화 번호와 연락처를 모두 제공하고 친구에게 추가하십시오.한 번 더 넣으십시오.이 975,000 원을 맹세하지 마십시오. 친구 이름의 이름을 볼 수 있습니다.친구의 이름을 입력 할 수도 있습니다. 나는 당신이하는 일을 추가하고 있습니다.당신은 무엇을하고 있습니까? 당신이 그것을한다면, 나는 전화를 다치게 할 것입니다. 예, 당신은 무엇을합니까?당신은 무엇을하고 있습니까? 당신은 어떻게 그것을합니까? 나는 돈이 없지만 이렇게는 아닙니다."
538,"꿀.예, 서울의 중앙 검찰이 당신에게 연락했습니다. 세금 지역의 내용에 대해 통보하기 전에 몇 가지 질문을 할 것입니다.Lim Tae -hyun의 시체로 인해 우리의 기소가 금융 부문의 조직에서 흑인 이었기 때문입니다. 나는 전혀 내용이나 참여가 없습니다. 은행 계좌 전에 내가 만든 것을 기억하지 못합니다. 나는 아무것도 쓰지 않았습니다.그러나 은행 계좌는 전혀 있지만, 우리는 금융 부문을 먼저 요청했습니다. 그것은 8 월 19 일 서울의 Munrae -dong, Yeongdeungpo -Gu에서 개설 된 것으로 확인되었습니다.계정이 열렸습니다. 개구부의 내용을 모르겠습니다.죄송합니다.미안 해요. 모든 것을 확인할 수 있습니다. 그래서 지금 당장.정확히 당신의 얼굴입니다.조금 이상해. 너무 나쁘다.예, 예 예 예. 그래서 설명 할 수 있다고 생각하지 않습니다.농담 전화라고 생각합니다.왜 전화인가? 나는 사건에 대해 궁금합니다.저에게 직접 연락 할 수 있습니다.나는 그것을 조사 할 정도로 기분이 너무 나빠요."
539,"안녕하세요, 저는 자동차 보험법 관리자 인 Kim Han -gwang입니다.나는 당신에게 상황을 말할 것입니다.나는 시간당 50 킬로미터의 속도로 150의 속도를 가지고 있습니다. 그렇습니다. 예 예 예 예 예 예 예, 당신의 속도 카메라를들을 수 있습니다.스피드 카메라의 차량은 현대적인 소나타 자동차와 번호판 또는 300 년의 승객이며 음성 피싱이 없었습니다."
540,"Kim Myung -seok, Kim Myung -seok을 아는 사람.Kim Myung -Seok.yes, 계정을 양도하거나 판매 한 적이 있습니까?아니, 당신은 정직하게 말해야합니다. 나는 지갑에서 Mokpo에서 길을 잃었습니다.나는 gwangmyeong에 가본 적이 없다. 나는 친구와 함께 그것을 보게 될 것이다. 나는 Kim Myung -seok를 모른다. 그리고 나는 Yeongseok를 모른다.나는 당신이 현재 사용하고있는 은행 부문을 가지고 있다면, 간단히 알려주십시오. 이런 식으로 예금 구독 절약을 사용하고 있습니까? 저축을 들었지만 깨어났습니다.up. 보호 등록이 될 것입니다. 작성하고 싶습니다."
541,"예, 당신이 맞아요.어, 잠시 동안, 나는 그것을 확인하고 다시 전화 할 것입니다.이제 여자는 그것을 받았습니다"
542,"어머니의 어머니, 어머니의 어머니, 어머니의 어머니, 당신은 성 셰리노 파크 킴 키 (Kim Ki -Cheol)를 알고 있습니까?대신, Jung -yi는 보장을 받았습니다. Kim Ki -Cheol에 연락했기 때문에 휴대 전화가 꺼져 남은 주소로 갔지만 내 집이 아니었지만 임대 한 집이었습니다., 나는 지금 당신에게 연락 할 수 없습니다.이 작업을 어떻게합니까?오, 나는 당신의 부모님을 찾고 있고 그것을 해결합니다. 운동을하고 있습니다. 당신은 어디서 무엇을하고 있습니까?뭐하세요?나는 운동 중입니다.나는 내 옆에 우표를 가지고 있습니다. 방금 전화해서 나를 만나서 사무실로 가져 왔습니다.Seonghoon이 사무실에서 어디에 있는지 알려주세요. 누가 당신이 누구에 대해 이야기하고 있는지에 대해 무엇을 걱정하십니까?우선, 성 쿤은 채무자 사무실에 있습니다."
543,"나는 릴리스에 관한 확인에 연락했다. 당신은 전혀 들어 본 적이 없다. 당신은 어디에서, 어디서 어디에 있는지, 어디에 어디에 있는지, Hana Bank와 Hana Bank.-Dong, Gwangmyeong -si, Gyeonggi -do는 2018 년 8 월 27 일에 얻지 못했지만, 나는 그것을 얻지 못했습니다. 나는 휴대 전화 Karad 개인 신용 정보를 잃어버린 적이 없습니다.예, 나는 그것을 잊지 않았습니다. 개인 정보가 유출되는 동안 나는 조용했습니다.우리는이 부분을 조사하기 위해 우리에게 연락했습니다. 우리의 전반적인 내용을 찾아서 같은 경우에 판매되었으므로 우리는 그렇게 할 수 없었고 미리 연락을했다고 확신했습니다.예, 예, 예, 우리가 당신의 이름으로 발견 되었기 때문에, 우리는 무조건 가해자를 모으지 않지만 당신은 피해자라는 것이지만, 우리가 희생자임을 증명했다는 명백한 증거는 없습니다.제 3 자의 목소리가 혼합 된 경우 증거를 채택하지 못할 수도 있습니다.예, 당신은 수사차와 내 질문을 알고 있습니다.당신은 모릅니다.당신은 성명서를 작성해야합니다. 이렇게하면 증명서로 채택되지 않으므로 가능한 한 많이 녹음을 요청하겠습니다 .Cheygdam Crime Investigation Team 이것은 Jang -ah, jang -입니다.아, 당신의 이름과 나이를 말 해주세요. 당신의 이름과 나이를 넣을 수 있습니다. 나는 약 83 세가 아닙니다.저는 73 세입니다.73 세입니다.73 세.저는 42 살입니다.예, 73 세. 나는 40 세입니다.그것은 당신 자신이 아닙니다.나는 83 세가 아닙니다. 73 세입니다. 나는 당신이 틀렸다고 생각합니다.저는 73 세입니다.난 괜찮아.나는 내가 나를 봅니다."
544,"이봐, 당신은 그것과 함께 살지 않지만 당신은 당신과 함께 살지 않습니다.그와 함께 살지 않는 이유는 무엇입니까? 프리랜서입니다. 대출이 필요한 경우 최대 값을 찾아야한다면 도움을 줄 수 있습니다.나는 지금 다시 대출을 찾고있다. 나는 대답 할 수 없다.당신은 좋은 목소리가 있기 때문에 대출이 필요하다고 말했습니다.예, 할게요.나는 천만 원을받을 것입니다.바로 얻을 것입니다. 바로 할 수 없습니다.나는 그냥 요점으로 갈 것입니다. 이것은 그것과 함께 살지 마십시오."
545,"정보 유출이기 때문에 우리는 우리에게 어느 정도의 양도를 얻기 위해 우리에게 연락했습니다.나는 당신에게 계속 말하고 있습니다. 나는 재정적 사본을 기반으로했으며, 당신이 승수에 가야하기를 바랍니다. 나는 주소를 알고 지금 말해주기를 바랍니다.나는 당신이 그것을 어디로 보내는 지 모른다.나는 내 주소를 묻지 않는다.당신은 그것을 제대로해야합니다. 내가 그것을해야하기 때문에, 나는 그것을 부를 필요가 있기 때문에 그것을 볼 수 있습니다. 그래서 지금은 알지 못합니다.당신이 경찰관이라면, 당신이 경찰관이라면, 일반 직원이 무엇인지, 재무 수사관의 수사관은 무엇을 미쳤다고 생각합니다. 저는 변호사가 아니라고 생각합니다.나는 내가 일반 사무실 직원이라고 생각합니다. 어쨌든, 이제 그는 지금 할 것입니다."
546,"그것은 Myeong -dong, Jung -Gu, Seoul.now에서 지원되었음을 확인했습니다. 그것은 myeong -dong, jong -gu에서 열렸습니다.이 사건의 희생자입니다.조사는 원칙이며, 앞으로 지금 정확히 문의했을 때, 나는 신용 금융 거래법이나 원정을 위반하지 않았 으므로이 경우에 관여했거나 MIBIA가 판단 된 불안 지점에 관여했습니다.약한 조사가 되려면 현재 분류되고 설문 조사의 전반적인 절차는 설문 조사의 전반적인 프로세스가 자금이나 자신을 제외한 해동 세금의 목소리가 반등하지 않다는 증거로 재조정되지 않는다는 것입니다.M 나에게 말 하겠지만 나는 혼자입니다.나는 혼자입니다.법원에주의를 기울 이도록 요청하겠습니다.우리가 법원에 제출할 것이라는 중요한 증거입니다. 중요한 부분은 내가 견해를 가지고 있다는 것이 밝혀 졌기 때문에이 사건을 사용하지 않았다는 사실에 대한 진술 만 확보 할 것입니다.당신이 알고 있다는 것을 알고, 당신은 당신이 모르는 것을 모르는지 모르는 길을 말할 수 있습니다.당신이 현재 이야기하고 있다면, 당신은 당신을 알고 있습니까? 당신은 그것을 다른 사람에게 팔았습니까?아니요, 2019 년 6 월 7 일에 Myeong -dong, Jongnang -Gu, 서울에서 Kookmin Bank 계좌를 직접 개설 할 것이라는 사실은 없습니다. 아니요, 그렇지 않지만 옳았지만 몰랐습니다.조금도.당신은 전혀 몰랐습니다. 반환 피해자의 희생자들에게는 반대 의견이 없을 것입니다.나는 당신의 이름으로 Kookmin Bank의 한 계정 만 이해합니다.당신은 당신을 모릅니다. 그것은 계절적이었을 때, 우리는 당신이 법적으로 사용하는 모든 계정을 사용하는 4 개를 모두 동결 할 것입니다. 다른 계정이 발견되면 일반적인 계정이 아닙니다.정상적으로 사용하는 계정은 지금 정리해서는 안된다는 것입니다. 아직 언급되지 않은 계정이 다른 금융 부문에서 다시 발견되면 회사에서 계산 된 대포 계정 일 수 있습니다.Kookmin Bank처럼 알지 못한다는 것은 Sohyup Credit Union 우체국을 사용하므로 3 곳을 사용 하시겠습니까? 사용하지 않으면 알고있는 계정 수를 꺼 봅시다. 개입니다.각각은 가능합니다. 현재 두 가지가 있고 두 가지가 나오는 두 가지가 있습니다. 나는 두 개의 신용 조합을 사용하지만 지금은 몇 개의 계정을 사용하고 있습니까? 예, Chilkuk이 사용된다는 것을 알고 있습니다.어느 정도까지, 당신은 그것을 열어 주면, 당신은 그것을 일반 은행 계좌로 개설했다고 말했습니다.귀하의 요구는 이제 메인 은행으로 사용됩니다. 다른 주택 구독 이체 자금 예금에서 미래에 개설 된 계정을 가지고 있습니다. 계정의 비밀번호에 대해 요청할 수없는 계정 번호는 없습니다. 지금 2를 사용합니다.보호 해야하는 자산은 얼마입니까?각각의 마지막 시간이며 나머지 금액은 10,000 원, 50,000 원 또는 100,000 원이며 저축은 중요하지 않습니다. 예를 들어, Suhyup Bank에 백만 원이있는 경우나머지 백만 원, 그리고 우리가 말도 안되는 금액이 3 천만 원을 겪었을 때 우스운 금액이 3 천만 원을 가지고 있다면, 지금은 동메달 계정이 아닐 것입니다.자신의 진술로 일하십시오.나는 매달 그것을 넣었다.나는 8 개월의 3 개월을 얼마나 많이 말할 수 있는지 말할 수 없다. 똑같이 사실이다. 문제가 없다면 전화하지 않을 것이다."
